"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16081","Search for user by role","tests.admin","2026-08-18","passed","2026-08-18","TestUserManagement","test_user_management","",""
